Name,Profit,Buy Price,Sell Price,Demand,Supply,Margin,Level,Rarity,Item Type
Purple Ice Dye,505.15,1362,2199,296,175,37.088839941263,0,3,3
Sunrise Breeze Dye,648.15,1185,2159,810,183,54.696202531646,0,3,3
Viridian Dye,859.35,1018,2211,339,138,84.415520628684,0,3,3
Wine Breeze Dye,665.3,1218,2218,277,190,54.622331691297,0,3,3
Winter Ice Dye,1062.95,6115,8447,363,215,17.382665576451,0,4,3
Ancient Silver Dye,629,4809,6400,287,217,13.079642337284,0,4,3
Black Cherry Dye,1175.85,7323,10001,315,118,16.056943875461,0,4,3
Blue Sky Dye,871.6,4733,6596,196,177,18.415381364885,0,4,3
Cobalt Dye,683.25,4810,6465,260,237,14.204781704782,0,4,3
Deep Lilac Dye,1119.3,4402,6498,230,114,25.427078600636,0,4,3
Evening Grass Dye,852.45,4719,6557,231,159,18.064208518754,0,4,3
Lead Dye,837.9,4935,6794,455,232,16.978723404255,0,4,3
Purple Breeze Dye,625.95,4733,6307,554,291,13.225227128671,0,4,3
Regal Dye,733.25,4743,6445,231,164,15.459624710099,0,4,3
Tarnished Silver Dye,799.6,4720,6496,209,162,16.940677966102,0,4,3
Red Dye,675.85,1703,2801,1720,281,39.685848502642,0,2,3
Heirloom Dye,658.6,2056,3196,561,88,32.033073929961,0,3,3
Wrath Dye,873.9,3624,5294,253,113,24.114238410596,0,3,3
Mischief Dye,742.6,1462,2596,506,304,50.793433652531,0,3,3
Blood Dye,2238,15508,20880,478,127,14.431261284498,0,4,3
Illumination Dye,1386,9152,12400,322,96,15.144230769231,0,4,3
Guild Catapult Blueprints,2976.2,14066,20052,541,93,21.158822693019,0,1,3
Master's Training Manual,1534.75,7010,10055,550,215,21.893723252496,40,3,7
Grandmaster's Training Manual,2492.3,14504,19998,874,119,17.183535576393,60,4,7
Commander's Compendium,200490.45,955505,1359997,6318,10,20.982668850503,11,2,7
Triforge Pendant,463366.55,2222226,3159523,175,9,20.851459302519,80,5,15
Emerald Pendant,140769,530729,790000,167,7,26.523706072214,80,5,15
Ruby Pendant,126669,808329,1100000,124,8,15.670475759251,80,5,15
Exquisite Emerald Jewel,695.45,5930,7797,590,317,11.727655986509,80,5,17
Exquisite Coral Jewel,1076.95,5710,7987,429,246,18.860770577933,80,5,17
Superior Sigil of Air,1422.7,10426,13942,2210,1007,13.645693458661,60,5,17
Superior Sigil of Strength,1542.05,12900,16993,506,444,11.953875968992,60,5,17
Superior Sigil of Speed,1180.25,335,1785,2812,625,352.31343283582,60,5,17
Superior Sigil of Paralyzation,1113.55,655,2083,1251,408,170.00763358779,60,5,17
Superior Rune of Infiltration,1493.4,1126,3084,1568,592,132.62877442274,60,5,17
Superior Rune of Rage,2667.5,2422,5990,766,313,110.1362510322,60,5,17
Superior Rune of Scavenging,950.9,2442,3994,1273,653,38.939393939394,60,5,17
Superior Rune of the Citadel,845.45,578,1677,1507,858,146.27162629758,60,5,17
Superior Rune of the Elementalist,795.95,1826,3087,1286,359,43.589813800657,60,5,17
Superior Rune of the Guardian,575.45,3330,4597,1527,440,17.280780780781,60,5,17
Superior Rune of the Fighter,759.15,4712,6439,1899,1307,16.110993208829,60,5,17
Embellished Intricate Carnelian Jewel,517.85,858,1621,1185,684,60.355477855478,20,4,17
Embellished Intricate Sunstone Jewel,551.65,848,1649,592,503,65.053066037736,20,4,17
Embellished Brilliant Emerald Jewel,628.05,1149,2093,1514,345,54.660574412533,65,4,17
Embellished Brilliant Sapphire Jewel,650.45,960,1897,998,200,67.755208333333,65,4,17
Shaman's Norn Dagger of Air,521.3,3725,4998,835,131,13.994630872483,80,4,18
Shaman's Etched Artifact of Rage,4879.15,32008,43399,57,38,15.243532866783,80,5,18
Shaman's Etched Avenger of Rage,12421.7,30503,50502,155,21,40.722879716749,80,5,18
Shaman's Etched Spear of Rage,7730.65,10295,21209,33,16,75.091306459446,80,5,18
Shaman's Etched Cudgel of Rage,31146,19002,59000,33,12,163.90906220398,80,5,18
Shaman's Etched Blaster of Rage,6892.6,10017,19896,78,28,68.809024658081,80,5,18
Shaman's Etched Short Bow of Rage,1501.35,12973,17031,40,21,11.572882139829,80,5,18
Shaman's Etched Branch of Rage,8066,24300,38080,118,14,33.19341563786,80,5,18
Shaman's Norn Trident of Air,631.55,3109,4403,392,135,20.313605660984,80,4,18
Knot of Justice,3877,13121,20000,150,46,29.548052739883,80,5,18
Jaws of Death,3460.8,13527,19988,127,111,25.584386781992,80,5,18
Labrys,4376,12537,19900,84,78,34.904682140863,80,5,18
Maw of the Damned,10574,36174,55000,130,77,29.230939348703,80,5,18
Berserker's Mace,3060.15,10622,16099,75,52,28.809546224816,80,5,18
Moonshine,1486.25,11317,15065,139,102,13.132897410975,80,5,18
Moonshank,3533.1,28073,37186,266,112,12.585402343889,80,5,18
Usoku's Needle,5858.95,42544,56947,149,115,13.771507145543,80,5,18
Ak-Muhl's Jaw,10012.6,23897,39896,168,40,41.898983135958,80,5,18
Alderune's Last Stand,26722,24276,60000,58,17,110.07579502389,80,5,18
Resonator,4236.1,24446,33746,74,39,17.328397283809,80,5,18
Berserker's Dagger of Bloodlust,555.75,4130,5515,980,225,13.456416464891,80,4,18
Rampager's Dagger of Agony,3073.15,4064,8399,814,30,75.618848425197,80,4,18
Cleric's Dagger of Bloodlust,908.5,4130,5930,582,207,21.997578692494,80,4,18
Oikoumene,5694.75,11214,19895,133,14,50.782504012841,80,5,18
Rampager's Sword of Leeching,13074.05,3867,19933,1273,79,338.09283682441,80,4,18
Guardian of the Six,2517.15,11080,15999,171,78,22.717960288809,80,5,18
Shield of the Moon,1501.25,11268,15025,106,81,13.32312744054,80,5,18
Grimward,3372.7,11502,17502,83,62,29.322726482351,80,5,18
Master Blaster,5197.6,11712,19896,58,50,44.378415300546,80,5,18
Venomstriker,2962,26701,34900,79,74,11.093217482491,80,5,18
Brandt,1501.7,13798,18002,101,92,10.883461371213,80,5,18
Dragonshot,1451,13847,18000,60,50,10.478804073084,80,5,18
Gearbore,6563,12883,22880,68,21,50.943103314445,80,5,18
Windstorm,4675.15,11438,18959,61,42,40.873841580696,80,5,18
Adder's Hiss,2530.85,11136,16081,159,112,22.726742097701,80,5,18
Horn of the Rogue Bull,1500.75,10682,14335,83,35,14.049335330462,80,5,18
Kodanroar,6308.3,27688,39998,99,47,22.783516324762,80,5,18
Bloodseeker,1500.1,13106,17186,151,56,11.445902640012,80,5,18
X7-10 Alpha,1715.9,11214,15214,157,87,15.301408953094,80,5,18
Arcanus Obscurus,1475.6,11575,15356,122,72,12.748164146868,80,5,18
Cleric's Focus of Bloodlust,625.3,3060,4338,244,137,20.434640522876,80,4,18
Naga Fang,5637.25,28450,40105,205,12,19.814586994728,80,5,18
Kymswarden,5163.3,28833,39998,384,86,17.907605868276,80,5,18
Ebonblade,14604.75,33397,56475,276,29,43.730724316555,80,5,18
Skybringer,31445.15,28052,69999,109,7,112.09592898902,80,5,18
Khrysaor, the Golden Sword,6002.15,28505,40599,197,60,21.056481319067,80,5,18
Dhuumseal,6308.45,29812,42497,220,33,21.160774184892,80,5,18
Emberspire,16998,23800,48000,164,20,71.420168067227,80,5,18
Berserker's Greatsword of Hobbling,1697.45,4622,7437,917,328,36.725443530939,80,4,18
Rampager's Greatsword of Grawl Slaying,1283.15,4630,6959,815,617,27.713822894168,80,4,18
Berserker's Greatsword of Air,844.65,4907,6769,699,355,17.213164866517,80,4,18
The Punisher,4162.15,20400,28899,74,55,20.402696078431,80,5,18
Magmaton,3881.3,23400,32098,314,141,16.586752136752,80,5,18
Ironfist,4383.3,20399,29158,101,50,21.487818030296,80,5,18
Remnant of Ascalon,6056.5,19433,29990,62,45,31.166057736839,80,5,18
Rampager's Staff of Corruption,520.3,4423,5818,1051,500,11.76350893059,80,4,18
Rampager's Staff of Accuracy,518,4325,5700,1075,368,11.976878612717,80,4,18
Éibhear Finn,1500.7,11555,15362,75,40,12.987451319775,80,5,18
Bow of the Pale Stag,3285.45,26511,35057,260,87,12.392780355324,80,5,18
Trosa's Short Bow,1500.65,14077,18329,73,60,10.660296938268,80,5,18
Eir's Short Bow,18156.05,14136,37993,214,62,128.43838426712,80,5,18
Droknar's Short Bow,1496.8,12924,16968,83,32,11.581553698545,80,5,18
Cleric's Hammer of Ice,1802.45,3361,6077,793,196,53.628384409402,80,4,18
Azure Railgun,1599,11829,15800,117,89,13.517626172965,80,5,18
Spectral Wave Modulator,1500.75,12076,15975,167,114,12.427542232527,80,5,18
Berserker's Short Bow of Peril,1556.15,3116,5499,540,233,49.940629011553,80,4,18
Rampager's Short Bow of Grawl Slaying,609,3112,4380,657,290,19.56940874036,80,4,18
Berserker's Short Bow of Corruption,875.3,3116,4698,560,445,28.090500641849,80,4,18
Rampager's Short Bow of Earth,1981.5,3108,5990,648,441,63.754826254826,80,4,18
Drakestrike,1497,12526,16500,101,74,11.951141625419,80,5,18
Flamebelcher,1999.65,10943,15229,183,108,18.273325413506,80,5,18
Blastmaster 3000,1500.65,11034,14749,87,64,13.600235635309,80,5,18
Rampager's Rifle of Corruption,825.7,3050,4562,371,220,27.072131147541,80,4,18
Bow of the White Hart,9470.75,13541,27075,331,72,69.941289417325,80,5,18
Final Curse,1499.1,14161,18426,71,66,10.586116799661,80,5,18
Eir's Longbow,6871.3,31307,44918,267,125,21.94812661705,80,5,18
Droknar's Recurve Bow,1838.8,13109,17588,71,62,14.027004348158,80,5,18
Ganadriva,2673.3,13456,18978,120,88,19.866973840666,80,5,18
Malachidean,6254.8,10478,19688,89,43,59.694598205764,80,5,18
SteamFire,2886.7,10713,16002,113,101,26.945766825352,80,5,18
Berserker's Bow of Perception,637,3101,4400,672,269,20.541760722348,80,4,18
Nitro,2038.5,11211,15590,149,96,18.183034519668,80,5,18
Gungnir,2273.05,10894,15493,182,94,20.865155131265,80,5,18
Phoenix Talon,21488.15,174009,229999,54,9,12.348872759455,80,5,18
Kryta's Salvation,66997,205001,320000,26,15,32.681303993639,80,5,18
Dreadwing,44256.15,112991,184999,157,13,39.167854076873,80,5,18
Godswalk Enchiridion,81937.8,300465,449888,52,9,27.27033098697,80,5,18
Malice,22903,121595,170000,22,12,18.835478432501,80,5,18
Accursed Chains,31151.95,195513,266667,78,21,15.933441766021,80,5,18
Glint's Scale,25022.5,21071,54230,39,22,118.75326277823,80,5,18
Song of the Numberless Pack,13053.05,100278,133333,31,7,13.016863120525,80,5,18
Eye of Rodgort,927447,1800201,3209000,45,10,51.519080369359,80,5,18
Abyssal Scepter,199114.6,1720265,2258096,231,15,11.574646929397,80,5,18
Melandru's Gaze,47095,250403,350000,24,17,18.807682016589,80,5,18
Firebringer,209795.45,1150200,1599997,140,13,18.239910450356,80,5,18
Rusttooth,4019.8,30614,40748,85,37,13.130593845953,80,5,18
Unspoken Curse,89907.9,760000,999894,19,15,11.829986842105,80,5,18
Azureflame,749997.15,3500000,4999999,138,13,21.42849,80,5,18
Wintersbite,329903.85,1550397,2212121,129,11,21.278669269871,80,5,18
Mystic Artifact,11977.15,60270,84999,66,42,19.872490459598,80,5,18
Mystic Spear,30046.15,42201,84999,97,57,71.197720433165,80,5,18
Mystic Wand,16848.6,57759,87776,76,39,29.170518880175,80,5,18
Mystic Crescent,14877.1,65009,93986,128,31,22.884677506191,80,5,18
Mystic Battlehammer,8683.05,60703,81633,67,15,14.304153007265,80,5,18
Mystic Rifle,18925.15,61737,94899,134,39,30.654469766914,80,5,18
Mystic Torch,11027.05,60297,83913,93,87,18.287891603231,80,5,18
Mystic Trident,17591,50407,80000,71,31,34.897930842938,80,5,18
Mirage,208411.3,1500000,2009898,101,7,13.894086666667,80,5,18
Mystic Cudgel,14249.15,60208,87599,88,49,23.666539330322,80,5,18
Jormag's Needle,105482.15,451265,654999,192,9,23.374768705749,80,5,18
Tear of Grenth,53989.75,371004,499995,72,17,14.55233636295,80,5,18
Mystic Spike,10144.65,60360,82949,101,80,16.806908548708,80,5,18
Pact Battleaxe of Force,29046,21102,59000,75,36,137.64572078476,80,4,18
Pact Hornbow of Force,24596.6,22641,55576,66,33,108.63742767546,80,4,18
Pact Needler of Force,31533.45,22097,63097,54,44,142.70466579174,80,4,18
Pact Dirk of Force,14009.7,30207,52022,64,19,46.378985003476,80,4,18
Pact Focus of Force,26347.1,20406,55006,53,28,129.11447613447,80,4,18
Pact Avenger of Force,11756.2,20603,38072,134,37,57.06062223948,80,4,18
Pact Crusher of Force,31323,21800,62500,58,37,143.68348623853,80,4,18
Pact Harpoon Gun of Force,11433,22565,40000,46,11,50.666962109462,80,4,18
Pact Morning Star of Force,27126.15,28104,64979,60,26,96.52060204953,80,4,18
Pact Shotgun of Force,20652.35,30338,59991,59,9,68.074197376228,80,4,18
Pact Scepter of Force,12449.7,30509,50542,70,17,40.806647218853,80,4,18
Pact Tower Shield of Force,29897.35,22929,62151,67,10,130.39098957652,80,4,18
Pact Spear of Force,23018.9,30014,62394,59,20,76.693876191111,80,4,18
Pact Quarterstaff of Force,6560.45,35000,48897,84,33,18.744142857143,80,4,18
Pact Gladius of Force,30944.15,22603,62999,79,38,136.90284475512,80,4,18
Pact Brazier of Force,31229.85,15009,54401,52,21,208.0741555067,80,4,18
Pact Trident of Force,10796,30002,48000,69,19,35.984267715486,80,4,18
Pact Herald of Force,18271.15,23801,49499,55,28,76.766312339818,80,4,18
Carrion Legionnaire Axe of Rage,7662.5,11231,22230,113,52,68.226337814976,80,5,18
Carrion Legionnaire Symbol of Rage,8089.6,10605,21996,47,7,76.280999528524,80,5,18
Carrion Legionnaire Greatsword of Rage,5445.15,27617,38899,395,35,19.716660028243,80,5,18
Carrion Legionnaire Maul of Rage,7215.25,18100,29785,59,51,39.863259668508,80,5,18
Carrion Legionnaire Spear of Rage,5590.3,10046,18398,27,22,55.647023691021,80,5,18
Carrion Legionnaire Longbow of Rage,7911,12487,24000,131,30,63.353888043565,80,5,18
Carrion Legionnaire Mace of Rage,3957.6,10572,17096,43,42,37.434733257662,80,5,18
Carrion Legionnaire Virge of Rage,1504.75,13568,17735,67,29,11.090433372642,80,5,18
Carrion Legionnaire Speargun of Rage,5579.1,10217,18586,37,34,54.606048742292,80,5,18
Carrion Legionnaire Sword of Rage,10675.3,24256,41098,103,16,44.010966358839,80,5,18
Carrion Legionnaire Horn of Rage,5276.45,10104,18097,42,34,52.22139746635,80,5,18
Carrion Flame Dagger of Air,607.4,3593,4944,669,151,16.905093236849,80,4,18
Carrion Flame Greatsword of Air,1041.3,4735,6798,915,531,21.991552270327,80,4,18
Carrion Flame Short Bow of Air,5342.6,3101,9936,688,79,172.28635923896,80,4,18
Carrion Tribal Dagger of Rage,8794.7,25188,39982,84,61,34.91622995077,80,5,18
Carrion Tribal Focus of Rage,5788.1,10280,18906,43,31,56.304474708171,80,5,18
Carrion Tribal Greatsword of Rage,5743.45,28252,39997,193,50,20.329357213649,80,5,18
Carrion Tribal Warhammer of Rage,12859,16039,34000,76,29,80.173327514184,80,5,18
Carrion Tribal Short Bow of Rage,8404.05,13314,25553,76,32,63.121901757548,80,5,18
Carrion Tribal Staff of Rage,11659.65,21904,39489,154,9,53.230688458729,80,5,18
Carrion Tribal Sword of Rage,4057.75,23476,32395,138,49,17.28467370932,80,5,18
Carrion Tribal Torch of Rage,4326.7,10871,17882,39,28,39.800386349002,80,5,18
Carrion Tribal Warhorn of Rage,4657.1,11139,18586,34,32,41.808959511626,80,5,18
Carrion Verdant Greatsword of Air,1000.7,4473,6442,745,367,22.372009836799,80,4,18
Carrion Verdant Bow of Air,1991.75,3102,5995,681,154,64.20857511283,80,4,18
Carrion Verdant Short Bow of Air,801.15,3106,4599,645,60,25.793625241468,80,4,18
The Fate of Menzies,94328.6,420001,605096,25,8,22.459137002055,80,5,18
Mystic Forge Node,60502.3,71244,154998,77,41,84.922660153837,0,4,3
Mystic Casing,86127,55566,166700,117,8,154.9994601015,0,2,16
Mystic Core,15640.3,43006,68998,404,35,36.367716132633,0,2,16
Mystic Tube,27192.05,17051,52053,129,64,159.47481086153,0,2,16
Mystic Essence,23465.6,35604,69496,1098,72,65.907201438041,0,2,16
Mystic Chest,529297.85,710001,1458001,666,7,74.548887959313,0,4,4
Permanent Black Lion Merchant Contract,349997,2200001,3000000,867,28,15.908947314115,0,5,4
Major Rune of the Mad King,12542.15,12105,28999,144,46,103.61131763734,40,4,17
Superior Rune of the Mad King,12520.95,21789,40367,293,57,57.464546330717,60,5,17
Recipe: Superior Rune of the Mad King,44071.5,24003,80090,16,12,183.60829896263,0,5,3
Recipe: Major Rune of the Mad King,810.55,703,1783,1871,151,115.2987197724,0,4,3
Recipe: Superior Rune of the Mad King,19075.4,24276,51004,278,24,78.577195584116,0,5,3
Arachnophobia,355599.3,1310397,1959998,37,9,27.136760844233,80,5,18
Major Sigil of the Night,846.15,5101,6999,402,55,16.587923936483,40,4,17
Recipe: Gift of Spiders,335956.75,650037,1159995,79,11,51.682711907168,0,4,3
Gift of Spiders,659997.15,700000,1599999,37,6,94.285307142857,40,5,5
Recipe: Superior Sigil of the Night,6712,23104,35080,503,25,29.051246537396,0,5,3
Recipe: Superior Sigil of the Night,3320.45,18010,25097,474,49,18.436701832315,0,5,3
Recipe: Superior Sigil of the Night,15992.15,60505,89999,83,28,26.431121394926,0,5,3
Recipe: Gift of the Moon,566248,900000,1725000,44,16,62.916444444444,0,4,3
Scythe Staff Skin,822422.15,5000075,6849999,6856,16,16.448196277056,0,3,3
Severed Dagger Skin,279897.15,310000,693999,90,29,90.289403225806,0,3,3
Grinning Gourd Rifle Skin,121884.15,320113,519999,1519143,43,38.075351516496,0,3,3
Deathly Pauldrons Skin,177196.95,510525,809087,40,29,34.708770383429,0,3,3
Deathly Mantle Skin,789983,1250015,2400000,68,17,63.19788162542,0,3,3
Deathly Shoulderpads Skin,281309.45,551601,979897,31,19,50.99872008934,0,3,3
Deathly Avian Shoulderpads Skin,114537.15,140035,299499,49,19,81.791802049488,0,3,3
Deathly Avian Mantle Skin,94800.55,501135,701103,47,27,18.917168028575,0,3,3
Deathly Avian Pauldrons Skin,27849.15,140023,197499,100,48,19.8889825243,0,3,3
Deathly Bull's Mantle Skin,224717,391021,724400,61,24,57.469291930612,0,3,3
Deathly Bull's Pauldrons Skin,79476.15,222271,354999,36,26,35.756418966037,0,3,3
Claw of the Howling King,2733.3,13328,18898,190,186,20.507953181273,80,5,15
Colossus Fang,5931.45,16164,25997,152,113,36.695434298441,80,5,15
Plague,5654.15,50001,65479,141,106,11.308073838523,80,5,15
Koda's Gift,19855.05,38056,68133,52,27,52.173244692033,80,5,15
The Zealot's Amulet,22884.45,45111,79997,39,12,50.729201303451,80,5,15
Operative's Creed,20307.15,22105,49899,90,76,91.866772223479,80,5,15
Risen Spineguard,1224.4,2687,4604,243,217,45.567547450689,80,4,0
Tortured Root,5610.8,19163,29148,66,62,29.279340395554,80,5,15
Passiflora Orichalcum Ring of the Apothecary,10509.1,41565,61266,89,81,25.283531817635,80,5,15
Apothecary's Feathered Boots,3290.85,1298,5401,256,61,253.53235747304,80,3,0
Apothecary's Gladiator Pauldrons,1476.25,2776,5005,95,26,53.179034582133,80,4,0
Apothecary's Masquerade Boots,2150.7,3102,6182,50,48,69.332688588008,80,4,0
Apothecary's Krait Battleaxe,4082.15,4415,9999,109,25,92.460928652322,80,4,18
Apothecary's Noble Boots,1480.15,3107,5399,68,29,47.639201802382,80,4,0
Apothecary's Krait Star,1750,2923,5500,86,50,59.869996578857,80,4,18
Apothecary's Exalted Boots,2267.3,10173,14638,65,64,22.287427504178,80,5,0
Apothecary's Gladiator Legplates,1881.65,2782,5489,52,51,67.636592379583,80,4,0
Apothecary's Feathered Vestments,3595.45,2418,7077,414,46,148.69520264682,80,3,0
Apothecary's Krait Ripper,2330.15,3617,6999,152,41,64.422173071606,80,4,18
Apothecary's Krait Handgun,5698.9,2879,10094,43,10,197.94720389024,80,4,18
Apothecary's Barbaric Legplates,3411.7,1382,5642,434,30,246.86685962373,80,3,0
Apothecary's Pearl Rod,2450.15,11232,16099,124,101,21.814013532764,80,5,18
Apothecary's Pearl Carver,7241.15,24886,37799,102,29,29.097283613277,80,5,18
Apothecary's Elder Staff,1491.35,709,2591,94,71,210.34555712271,80,3,18
Apothecary's Krait Crook,2825.25,3705,7685,227,52,76.255060728745,80,4,18
Apothecary's Masquerade Gloves,964,3114,4800,76,50,30.956968529223,80,4,0
Apothecary's Krait Slayer,1447,4501,7000,214,42,32.148411464119,80,4,18
Apothecary's Emblazoned Gloves,6972.35,10171,20171,111,104,68.551273227805,80,5,0
Apothecary's Pearl Quarterstaff,5123.15,24624,34999,151,57,20.805514944769,80,5,18
Apothecary's Pearl Broadsword,6315.75,28613,41095,150,24,22.073008772236,80,5,18
Apothecary's Exalted Gloves,2580.25,7554,11925,128,78,34.157400052952,80,5,0
Apothecary's Prowler Mask,1341.45,439,2097,155,71,305.569476082,80,3,0
Apothecary's Feathered Headpiece,3956.3,1990,6998,240,25,198.80904522613,80,3,0
Apothecary's Krait Short Bow,1928,4020,7000,61,47,47.960199004975,80,4,18
Apothecary's Krait Warhammer,2190.7,3470,6662,176,37,63.132564841499,80,4,18
Apothecary's Exalted Masque,1222.25,7705,10505,128,105,15.863075924724,80,5,0
Apothecary's Pearl Trident,2073.05,11009,15393,297,61,18.830502316287,80,5,18
Apothecary's Pearl Needler,1601,14717,19200,44,39,10.878575796698,80,5,18
Apothecary's Mithril Mace,1002.5,500,1770,83,19,200.5,80,3,18
Apothecary's Destroyer Scepter,86219.15,117778,239999,92,16,73.20480055698,80,5,18
Apothecary's Elder Harpoon Gun,1106.65,820,2269,48,45,134.95731707317,80,3,18
Apothecary's Feathered Pants,5906.65,2259,9609,192,29,261.47189021691,80,3,0
Apothecary's Destroyer Staff,144235.15,164397,363099,40,19,87.735877175374,80,5,18
Apothecary's Krait Morning Star,4698,2950,9000,38,11,159.25423728814,80,4,18
Apothecary's Barbaric Coat,2711.2,1530,4992,204,49,177.20261437908,80,3,0
Apothecary's Elder Torch,1585,538,2500,100,39,294.60966542751,80,3,18
Apothecary's Prowler Shoulders,1859.5,1445,3890,143,125,128.68512110727,80,3,0
Apothecary's Barbaric Boots,3079.3,1082,4898,244,99,284.59334565619,80,3,0
Apothecary's Masquerade Mantle,1225.75,3103,5095,45,36,39.502094747019,80,4,0
Apothecary's Exalted Mantle,2249.95,6152,9887,121,98,36.572659297789,80,5,0
Apothecary's Pearl Brazier,7267,22294,34780,43,39,32.596214228043,80,5,18
Apothecary's Pearl Shell,3132.55,11216,16883,60,53,27.92929743224,80,5,18
Apothecary's Emblazoned Shoulders,4510.75,23397,32835,89,63,19.279181091593,80,5,0
Apothecary's Krait Whelk,2169.65,2970,6049,49,31,73.052188552189,80,4,18
Apothecary's Pearl Impaler,3850,10598,17000,46,22,36.327608982827,80,5,18
Apothecary's Pearl Siren,8546.15,10576,22499,47,31,80.807015885023,80,5,18
Apothecary's Destroyer Longbow,119840.65,173398,344989,23,10,69.113052053657,80,5,18
Apothecary's Destroyer Pistol,96064.65,141414,279389,80,11,67.931499002928,80,5,18
Apothecary's Destroyer Rifle,101547.95,160001,307707,51,12,63.467072080799,80,5,18
Apothecary's Pearl Sabre,4455.7,26892,36882,68,11,16.568868064852,80,5,18
Apothecary's Destroyer Harpoon Gun,81023,88890,199900,13,9,91.149735628305,80,5,18
Apothecary's Destroyer Axe,96673.1,132728,269886,201,8,72.835498161654,80,5,18
Apothecary's Destroyer Dagger,77503.5,160061,279490,224,18,48.421226907242,80,5,18
Apothecary's Destroyer Maul,83231,147712,271700,120,11,56.346810008666,80,5,18
Apothecary's Destroyer Mace,97836.95,121212,257707,29,6,80.715564465564,80,5,18
Apothecary's Destroyer Shield,75588.35,112728,221551,8,7,67.053748846782,80,5,18
Apothecary's Destroyer Sword,87861.95,133737,260707,75,12,65.697563127631,80,5,18
Apothecary's Intricate Silk Insignia,824.5,2242,3610,1267,442,36.775200713649,80,4,5
Apothecary's Mithril Imbued Inscription,1093.75,4000,5995,585,303,27.34375,80,4,5
Light Consortium Breathing Mask Skin,9041.3,58105,78998,3403841,157,15.560278805611,0,3,3
Medium Consortium Breathing Mask Skin,17979.15,33001,59979,2214933,133,54.480621799339,0,3,3
Heavy Consortium Breathing Mask Skin,11391.9,40026,60494,2169060,96,28.461250187378,0,3,3
Heavy Island Shoulder Skin,2383.6,9001,13396,339,139,26.481502055327,0,3,3
Light Island Shoulder Skin,4123,7078,13180,379,129,58.250918338514,0,3,3
Medium Island Shoulder Skin,2467.95,9504,14087,1598929,251,25.967487373737,0,3,3
Mini Reef Drake,412365,1160133,1850000,83,20,35.544631520696,0,5,11
Mini Karka Hatchlings,627566.3,1710015,2750098,129,13,36.699461700628,0,5,11
Shark's Tooth Sword Skin,11906,34009,54020,362,140,35.00838013467,0,4,3
Tiki Totem Shield Skin,13859.3,60002,86898,334,65,23.098063397887,0,4,3
Consortium Clipper Focus Skin,11374.3,22622,39998,308,94,50.279816108213,0,4,3
Shark's Tooth Axe Skin,3093.45,24102,31997,430,138,12.834826985312,0,4,3
Light Armageddon Shoes,563.75,280,995,191,17,201.33928571429,80,3,0
Strong Conjurer Gloves,535.15,2369,3419,127,93,22.589700295483,80,4,0
Strong Conjurer Pants,1367.4,2493,4544,53,19,54.849578820698,80,4,0
Cavalier's Ring,1076,3002,4800,123,122,35.842771485676,80,4,15
Rabid Ring,5494.15,3088,10099,193,98,177.91936528497,80,4,15
Soldier's Ring,1118.3,8262,11038,219,153,13.535463568143,80,4,15
Soldier's Field Guide,968.3,4859,6858,337,105,19.927968717843,80,4,15
Strong Rogue Pauldrons,537.15,2435,3499,32,20,22.05954825462,80,4,0
Strong Rogue Pants,2469,2969,6400,85,15,83.159312899966,80,4,0
Cavalier's Spineguard,5069.65,6802,13969,116,87,74.531755366069,80,4,0
Magi's Spineguard,610.15,2532,3699,636,83,24.097551342812,80,4,0
Soldier's Spineguard,5934.5,11905,20990,174,164,49.84880302394,80,4,0
Rabid Spineguard,2301,3324,6620,307,165,69.223826714801,80,4,0
Major Sigil of Karka Slaying,1770.6,6724,9996,87,48,26.33254015467,39,4,17
Superior Sigil of Karka Slaying,11308.95,54604,77547,97,57,20.710845359314,60,5,17
Snowman Tonic,1311.8,2501,4488,6120,479,52.451019592163,0,3,3
Reindeer Tonic,943.3,1127,2438,3123,1873,83.700088731145,0,3,3
Winter's Shelter Shield Skin,374997,900001,1500000,66,6,41.666287037459,0,4,3
Winter's Timber Staff Skin,734533.15,950011,1981819,122,11,77.318383681873,0,4,3
Endless Gift Dolyak Tonic,442322,1355001,2114500,845,8,32.643665945634,0,5,7
Unbreakable Choir Bell,45901.05,115506,189893,517,168,39.739104462106,0,5,7
Glittering Snowflake,667.15,605,1499,12377,4260,110.27272727273,0,2,5
Snowflake Orichalcum Amulet of Winter,8064.65,30174,44989,63,39,26.727149201299,80,5,15
Snowflake Orichalcum Earring of Winter,7846.1,36306,51946,103,88,21.611028480141,80,5,15
Snowflake Orichalcum Ring of Winter,6789.1,32722,46486,91,51,20.747814925738,80,5,15
Giver's Embroidered Linen Insignia,4436.25,3879,9785,412,130,114.36581593194,0,3,5
Giver's Gladiator Legplates,1140.8,2893,4748,41,32,39.433114414103,80,4,0
Giver's Gladiator Helm,1134.65,2900,4749,29,25,39.125862068966,80,4,0
Bowl of Mint Chocolate Chip Ice Cream,732.65,446,1389,2379,129,164.27130044843,50,2,3
Bowl of Blueberry Chocolate Chunk Ice Cream,833,440,1500,1849,128,189.31818181818,20,2,3
Giver's Masquerade Mantle,3288.55,3189,7623,76,35,103.12166823456,80,4,0
Giver's Masquerade Leggings,2261.15,3278,6519,79,26,68.979560707749,80,4,0
Giver's Masquerade Mask,2839.75,3104,6995,31,30,91.486791237113,80,4,0
